"disease" "fee" "group" "count" "avg"
"8879" "间质细胞瘤" 16700.57 11448.03 1 16700.57
"7544" "脱髓鞘性脊髓病" 16699.69 9899.71 1 16699.69
"5203" "直肠周围脓肿" 16680.6 13200.71 2 8340.3
"2138" "大脑功能障碍" 16677.75 13363.64 1 16677.75
"5989" "继发性视网膜脱离" 16670.74 6664.21 2 8335.37
"6907" "胃小弯溃疡" 16657.73 10560.43 3 5552.57666666667
"4088" "梅格斯综合征" 16657.16 12504.17 4 4164.29
"4893" "疱疹样口炎" 16639.28 11015 6 2773.21333333333
"304" "下腔静脉栓塞" 16636.79 10563.4 2 8318.395
"8589" "躯干损伤" 16629.39 11248.87 3 5543.13
"8512" "跟腱挛缩" 16613.81 9510.98 1 16613.81
"7048" "胆总管肿物" 16593.43 12812.76 1 16593.43
"5412" "睾丸未降恶性肿瘤" 16592.58 7744.07 1 16592.58
"9092" "隐睾" 16588.71 10249.62 2 8294.355
"9466" "额叶恶性肿瘤" 16578.84 10774.53 3 5526.28
"7242" "胸腺脓肿" 16577.93 12716.95 4 4144.4825
"4721" "特指角膜炎" 16554.83 10069.71 8 2069.35375
"3781" "手腱鞘脓肿" 16553.01 9347.28 8 2069.12625
"3707" "手指开放性外伤伴并发症" 16547.92 10012.16 9 1838.65777777778
"2283" "妊娠剧吐" 16547.58 7404.15 9 1838.62
"9632" "骨折迟延性愈合" 16542.02 12642.35 4 4135.505
"6927" "胃溃疡伴穿孔" 16530.05 10667.54 1 16530.05
"4579" "特发性荨麻疹" 16524.99 11938.58 3 5508.33
"33" "A族链球菌感染" 16504.08 7537.17 2 8252.04
"6202" "肌麻痹" 16497.67 10836.9 3 5499.22333333333
"9229" "鞍上区恶性肿瘤" 16492.84 2295.77 1 16492.84
"6966" "胃肠炎和结肠炎" 16491.4 11419.55 4 4122.85
"1925" "复发性阿弗他(口腔)溃疡" 16484.3 12844.13 2 8242.15
"4834" "甲状腺机能障碍并发于妊娠、分娩和产褥期" 16482.77 12348.6 1 16482.77
"819" "全身性硬皮病性肺病变" 16470.5 13397.68 1 16470.5
"2342" "子宫内操作的并发症，NEC" 16467.92 13262.39 3 5489.30666666667
"9358" "颈背区脂膜炎" 16460 8699.43 1 16460
"822" "全身炎症反应综合征" 16457.1 11316.11 2 8228.55
"1300" "十二指肠球部炎" 16448.9 12595.16 7 2349.84285714286
"4848" "甲状腺继发恶性肿瘤" 16444.27 8982.44 1 16444.27
"3648" "成软骨细胞性骨肉瘤" 16438.47 12789.36 2 8219.235
"6386" "肝脏结节" 16438.14 12839.93 1 16438.14
"2019" "外阴肿物" 16437.88 9593.79 4 4109.47
"4000" "晶状体性青光眼" 16437.35 5744.49 2 8218.675
"2332" "子宫不全纵隔" 16432.28 6523.93 2 8216.14
"4914" "病毒性心肌炎个人史" 16429.32 4778.55 2 8214.66
"8234" "血栓闭塞性血管炎" 16425.46 12927.1 2 8212.73
"9708" "骶尾部疼痛" 16422.52 10667.83 5 3284.504
"5239" "直肠赘" 16420.99 11350.38 5 3284.198
"6302" "肝内胆管结石伴胆管炎" 16418.89 12483.55 2 8209.445
"250" "下肢烧伤、腐蚀伤和冻伤后遗症" 16409.63 10694.46 2 8204.815
"6650" "肺挫伤" 16408.59 10511.5 3 5469.53
"3713" "手指浅表异物" 16405.5 11024.36 3 5468.5
"2068" "多发性颅神经炎" 16402.45 9482.5 2 8201.225
"8791" "酒精性肝纤维化" 16389.52 11813.63 3 5463.17333333333
"6886" "肿瘤疾病引起的贫血" 16360.53 11354.42 1 16360.53
"4919" "病毒性结膜炎 NOS" 16360.36 11200.52 7 2337.19428571429
"9416" "颊部皮肤良性肿瘤" 16342.15 6300.64 2 8171.075
"3172" "急性淋巴管炎" 16332.58 9651.75 6 2722.09666666667
"1413" "厚皮性骨膜病(皮肤肥厚骨膜骨质增生症)" 16326.96 12904.08 2 8163.48
"6625" "肺动脉漏斗部狭窄" 16303.01 10300.88 1 16303.01
"408" "中耳瘘" 16301.78 10219.38 3 5433.92666666667
"1747" "喉囊肿" 16291.17 10669.43 2 8145.585
"2460" "子痫前期" 16277.88 6262.11 1 16277.88
"1128" "前列腺钙化灶" 16246.8 13212.63 3 5415.6
"9723" "髁状突骨折" 16233.71 10837.66 1 16233.71
"3347" "恶性肿瘤术后放射治疗" 16230.66 11364.87 4 4057.665
"4592" "特指T细胞淋巴瘤" 16223.29 5453.38 1 16223.29
"314" "下颌软组织裂伤" 16220.04 9945.55 8 2027.505
"8505" "跖骨头不全骨折" 16215.21 11756.36 3 5405.07
"5741" "红斑性天疱疮[厄谢尔－赛尼尔病]" 16203.73 12024.45 2 8101.865
"507" "乳房炎性肿物" 16198.81 11138.13 4 4049.7025
"6187" "肌肉肿物" 16197.43 11284.53 7 2313.91857142857
"1498" "反应性脑膜炎" 16187.91 10200.1 1 16187.91
"7076" "胆管结石伴梗阻" 16187.11 12053.35 3 5395.70333333333
"702" "低钾型周期性麻痹" 16162.34 8663.34 7 2308.90571428571
"1868" "基底动脉闭塞脑梗死" 16155.98 11028.35 2 8077.99
"6422" "肠淋巴肉瘤 (M95920/3)" 16149.98 11210.9 1 16149.98
"7421" "脑挫伤伴蛛网膜下腔出血" 16135.92 11529.18 2 8067.96
"3288" "急性颈椎扭伤" 16119.53 9177.69 6 2686.58833333333
"2409" "子宫纤维肌瘤 (M88900/0)" 16116.65 8534.03 2 8058.325
"6735" "肺腺瘤病 (D38.1)" 16105.62 11108.96 1 16105.62
"5463" "硬皮病性肺间质纤维化" 16094.38 12612.48 1 16094.38
"4431" "混合性哮喘" 16091.9 11897.77 3 5363.96666666667
"1664" "呼吸道合胞病毒肺炎" 16091.29 12321.23 4 4022.8225
"2449" "子宫颈白斑病" 16091.05 9836.74 1 16091.05
"8353" "视网膜萎缩" 16086.49 6013.33 2 8043.245
"3942" "斜坡脑膜瘤" 16085.56 9081.97 2 8042.78
"6182" "肌肉挛缩" 16084.39 11238.2 2 8042.195
"3446" "慢性卡他性中耳炎" 16080.51 9841.03 7 2297.21571428571
"7238" "胸腺淋巴体质" 16075.33 12295.66 1 16075.33
"4139" "椎间盘移位性腰痛" 16067.25 11967.65 2 8033.625
"1477" "双相性情感障碍" 16063.39 7720.2 2 8031.695
"5925" "结膜肿物" 16056.62 9641.7 4 4014.155
"3738" "手术后对症治疗" 16050.51 12711.59 4 4012.6275
"9859" "麻疹并发支气管炎" 16041.89 11008.99 6 2673.64833333333
"4214" "水痘并蜂窝组织炎" 16039.82 11201.31 2 8019.91
"1870" "基底细胞瘤 (D48.5)" 16017.46 10116.15 3 5339.15333333333
"8365" "角化棘皮瘤" 16013.38 11090.15 3 5337.79333333333
"375" "中枢性呼吸衰竭" 16000.55 10260.83 3 5333.51666666667
"3245" "急性胆源型胰腺炎，轻症" 15996.8 12231.82 1 15996.8
"1753" "喉水肿" 15992 8935.04 5 3198.4
"6284" "肛门瘙痒症" 15991.91 11307.4 3 5330.63666666667
"7485" "脑良性肿瘤" 15986.65 10545.84 2 7993.325
"1782" "嗜酸细胞性胃肠炎" 15985.54 8714.63 1 15985.54
"6443" "肠系膜淋巴结炎" 15975.83 10847.45 5 3195.166
"3855" "振动病[振动性植物神经炎]" 15964.23 12265.13 1 15964.23
"7869" "腺病毒肠炎" 15958.47 11601.62 3 5319.49
"4500" "漏斗胸" 15953.95 8466.17 1 15953.95
"5464" "硬纤维瘤 (M88210/1)" 15949.42 10407.95 3 5316.47333333333
"9274" "颅后窝脑膜瘤" 15948.7 9837.66 1 15948.7
"512" "乳房痛" 15930.59 11777.12 3 5310.19666666667
"9237" "鞘膜结石" 15921.89 11800.96 2 7960.945
"8761" "遗传性血管水肿" 15914.9 11846.11 2 7957.45
"5137" "皮肤结核" 15905.15 12390.9 1 15905.15
"456" "乙型肝炎病毒携带者的急性丁型肝炎病毒(重复)感染" 15904.06 10420.22 2 7952.03
"4902" "疱疹病毒感染" 15903.04 11860.6 5 3180.608
"2163" "大腿挫伤" 15902.73 12280.86 4 3975.6825
"3867" "掌筋膜挛缩症" 15901.92 10216.58 1 15901.92
"124" "上肢局部肿物" 15895.88 11798.69 3 5298.62666666667
"8347" "视网膜缺损" 15891.99 5782.43 1 15891.99
"9874" "黄斑囊肿" 15885.34 5719.72 4 3971.335
"9936" "鼻塞病" 15885.1 10625.24 2 7942.55
"4074" "桡骨干骨折" 15883.52 10501.72 4 3970.88
"2941" "心因性肠胃胀气" 15873.9 11157.36 2 7936.95
"6092" "耳廓脓肿" 15864.33 11155.79 3 5288.11
"2614" "小腿良性肿瘤" 15859.69 4003.76 1 15859.69
"8422" "贲门炎" 15856.62 10470.3 4 3964.155
"666" "会阴部良性肿瘤" 15854.75 11746.83 4 3963.6875
"2282" "妊娠伴肝内胆淤症" 15854.08 7261.13 2 7927.04
"7304" "脂质性肺炎" 15844.78 10599.28 3 5281.59333333333
"4888" "疱疹性口炎病毒病[印地安纳热]" 15844.62 10862.36 8 1980.5775
"2287" "妊娠合并上呼吸道感染" 15843.06 5865.97 11 1440.27818181818
"2719" "居住者离医院或其他医疗机构太远的问题" 15840.73 13006.31 1 15840.73
"5401" "睑腺炎[麦粒肿；迈博姆；察司]" 15840.2 7730.65 11 1440.01818181818
"3343" "恶性肿瘤中医治疗" 15837.95 10850.48 1 15837.95
"6057" "老年性躁狂病" 15832.72 2416.42 2 7916.36
"8952" "阴道瘘" 15832.62 10426.78 1 15832.62
"6470" "股骨下端骨折" 15814.43 7950.59 2 7907.215
"4493" "滤泡性膀胱炎" 15811.79 9216.16 2 7905.895
"1412" "厌食(食欲缺乏)" 15799.02 10667.03 3 5266.34
"3482" "慢性格林巴利氏综合征" 15791.91 10465.45 3 5263.97
"145" "上肢皮肤裂伤" 15788.12 10445.93 4 3947.03
"2248" "头部良性肿瘤" 15786.52 12194.2 2 7893.26
"5594" "类风湿性多部位关节炎" 15784.18 9910.16 3 5261.39333333333
"7576" "腋脓肿" 15782.49 10392.01 6 2630.415
"2250" "头部血管损伤，NEC" 15767.87 11896.83 1 15767.87
"2214" "头皮脓肿" 15767.51 8853.59 5 3153.502
"56" "T区恶性淋巴瘤" 15743.6 10207.7 1 15743.6
"7349" "脊髓圆锥综合征" 15742.86 12404.48 2 7871.43
"7670" "腰椎椎间盘创伤性退变" 15736.19 12325.86 3 5245.39666666667
"2620" "尘肺伴有结核病" 15729.97 11006.64 2 7864.985
"4382" "淋巴管肿瘤" 15729.85 10417.26 3 5243.28333333333
"3898" "支原体性肺炎" 15723.83 11131.01 5 3144.766
"8677" "输卵管粘连" 15707.04 7664.01 1 15707.04
"2345" "子宫内膜单纯性增生" 15696.19 8839.51 1 15696.19
"3385" "感染后脑炎" 15692.93 11703.71 1 15692.93
"2639" "尺骨骨干骨折" 15689.94 11545.84 2 7844.97
"9889" "黑色素形成减少特指疾患" 15684.77 10747.06 1 15684.77
"8416" "贲门失弛缓(贲门痉挛)" 15681.25 10057.53 2 7840.625
"1897" "声带肉芽肿" 15680.99 7269.44 2 7840.495
"4725" "特指跗骨骨折" 15660.94 10291.8 3 5220.31333333333
"2231" "头部局部肿物" 15643.19 9121.48 5 3128.638
"4780" "球后视神经炎" 15642.46 10827.84 4 3910.615
"7141" "胫骨良性肿瘤" 15638.55 7965.31 1 15638.55
"3925" "支气管结核" 15634.77 11543.12 2 7817.385
"8429" "足副舟骨痛" 15634.46 8548.2 1 15634.46
"2536" "导管内乳头状瘤" 15632.2 6356.13 2 7816.1
"3106" "急性变应性中耳炎" 15630.86 8847.81 5 3126.172
"4242" "泌尿器官恶性肿瘤" 15612.65 10267.73 1 15612.65
"4324" "浆细胞瘤 NOS (M97310/3)" 15612.32 11518.66 2 7806.16
"3383" "感染后尿道狭窄" 15601.47 11351.1 2 7800.735
"5281" "眼底缺损" 15594.75 11248.11 1 15594.75
"409" "中耳胆脂瘤" 15590.64 10233.03 1 15590.64
"2157" "大脑肿瘤" 15571.44 5843.85 2 7785.72
"128" "上肢感染" 15570.53 10226.98 7 2224.36142857143
"9566" "食管穿孔" 15564.24 8676.12 2 7782.12
"374" "中暑衰竭，脱水" 15561.83 11435.39 2 7780.915
"1207" "功能性腹痛综合征" 15554.47 9687.81 6 2592.41166666667
"6805" "肾性贫血" 15552.7 6634.88 5 3110.54
"9627" "骨折治疗后恢复期" 15548.63 8474.83 3 5182.87666666667
"9427" "颌下淋巴结肿大" 15540.5 11998.84 1 15540.5
"9983" "鼻腺瘤性息肉" 15538.41 10786.27 1 15538.41
"3933" "放射性皮肤溃疡" 15530.52 10559.1 5 3106.104
"8468" "足裂" 15526.3 8585.04 2 7763.15
"8126" "药物性白内障" 15524.73 8494.69 1 15524.73
"6208" "肘关节滑膜炎" 15515.19 12715.33 4 3878.7975
"1676" "咳嗽晕厥综合征" 15515.17 10836.91 2 7757.585
"3065" "急性再发心肌梗死" 15514.91 11152.4 2 7757.455
"4081" "桡骨骨干骨折" 15510.85 11041.86 3 5170.28333333333
"1902" "声带麻痹" 15509.12 10065.78 2 7754.56
"359" "中叶，支气管或肺的恶性肿瘤" 15499.6 11286.39 2 7749.8
"6217" "肘窝囊肿" 15484.19 9624.59 3 5161.39666666667
"9832" "高血压性视网膜动脉硬化" 15475.88 10907.46 4 3868.97
"7154" "胰岛素分泌过多伴低血糖昏迷" 15474.79 11499.81 2 7737.395
"6049" "老年性脊柱炎" 15468.42 11434.63 2 7734.21
"5839" "结核性肺炎，病理（+）" 15453.3 12350.86 1 15453.3
"127" "上肢恶性肿瘤" 15446.01 10522.75 1 15446.01
"8293" "表浅(局限)肿块" 15443.82 8463.41 6 2573.97
"7545" "脱髓鞘病" 15439.81 11840.39 2 7719.905
"8310" "视乳头水肿" 15436.7 9875.91 2 7718.35
"9667" "骨赘" 15428.28 10973.99 5 3085.656
"1119" "前列腺肌瘤" 15412.18 10273.36 4 3853.045
"9437" "颌下腺继发恶性肿瘤" 15400.51 7564.98 1 15400.51
"7592" "腕假体装置术后皮肤破溃" 15400.22 11632.5 1 15400.22
"7573" "腋窝开放性伤口" 15398.29 11888.19 2 7699.145
"2401" "子宫移位" 15390.73 8958.93 4 3847.6825
"5596" "类风湿性心肌病" 15386.4 10854.39 4 3846.6
"5698" "糖尿病性眼病" 15384.15 10997.64 6 2564.025
"5407" "睾丸囊肿" 15379.5 8842.77 3 5126.5
"104" "上呼吸道的疾病" 15353.88 11380.95 6 2558.98
"3690" "扁桃体角化症" 15338.05 8654.19 3 5112.68333333333
"1415" "原位癌 NOS" 15337.46 11323.22 4 3834.365
"6291" "肛门脓肿" 15335.18 9917.51 3 5111.72666666667
"9977" "鼻腔狭窄" 15334.31 9700.72 2 7667.155
"7867" "腺病毒性肺炎" 15319.93 9704.7 6 2553.32166666667
"9152" "非性病性尿道炎" 15314.29 10394.76 7 2187.75571428571
"4173" "毒性结节性甲状腺肿" 15313.98 8186.58 1 15313.98
"6379" "肝肾综合征" 15298.93 10058.7 2 7649.465
"4761" "环形红斑" 15298.16 10314.64 3 5099.38666666667
"8488" "趾(皮)感染" 15297 9606.03 9 1699.66666666667
"8404" "贝内特骨折" 15295.82 11262.44 2 7647.91
"1007" "出血倾向" 15292.99 8004.5 3 5097.66333333333
"9518" "风湿痹病" 15262.09 12048.54 4 3815.5225
"277" "下肢血管损伤" 15259.8 11877.51 2 7629.9
"4502" "潜伏性糖尿病" 15257.78 10747.51 8 1907.2225
"4581" "特发性血小板增多症" 15257.05 8427.24 1 15257.05
"2861" "开放性锁骨骨折" 15256.7 9519.92 1 15256.7
"8830" "链球菌性肺炎" 15238.67 10725.18 4 3809.6675
"9156" "非感染性肠炎和结肠炎" 15233.24 10795.6 6 2538.87333333333
"527" "乳痈病" 15230.28 11045.6 1 15230.28
"7502" "脑血管病所致精神障碍" 15228.8 10347.89 2 7614.4
"3274" "急性阑尾炎伴脓肿" 15205.2 9578.52 5 3041.04
"4220" "水肿，不可归类在他处者" 15204.99 11010.51 5 3040.998
"5985" "继发性虹膜炎" 15203.4 9695.12 5 3040.68
"7450" "脑的其他疾患" 15198.66 10957.66 1 15198.66
"7276" "胸骨恶性肿瘤" 15186.66 11106.06 1 15186.66
"6493" "股骨髁上骨折" 15178.49 10344.37 5 3035.698
"1238" "包皮炎" 15177.58 9945.91 6 2529.59666666667
"2854" "开放性膝部损伤" 15177.01 10350.85 3 5059.00333333333
"7613" "腕和手水平的骨折" 15171.29 9509.43 4 3792.8225
"1248" "化学制剂、气体、烟雾和蒸汽引起支气管炎和肺炎" 15170.99 8290.37 2 7585.495
"8818" "钱币形银屑病" 15166 6774.82 1 15166
"7808" "腹腔插管感染" 15143.43 10089.7 1 15143.43
"1077" "创伤性膝关节滑膜炎" 15140.89 9917.39 2 7570.445
"6720" "肺结核，病理（+）" 15138.86 8617.18 4 3784.715
"3749" "手术后直肠狭窄" 15135.18 11131.87 4 3783.795
"3784" "手蜂窝织炎" 15132.29 9508.9 7 2161.75571428571
"7463" "脑脊膜核瘤" 15130.38 10466.88 1 15130.38
"6483" "股骨粗隆下骨折" 15129.95 12170.23 2 7564.975
"4092" "梅毒性心脏病" 15124.71 10533.1 6 2520.785
"491" "乳头状鳞状细胞癌" 15123.49 11566.19 1 15123.49
"9446" "颌部瘤样纤维组织增生" 15122.53 9425.51 2 7561.265
"5700" "糖尿病性神经炎" 15113.52 11659.58 6 2518.92
"4795" "由于特指的有机粉尘引起的气道疾病" 15106.22 10026.79 3 5035.40666666667
"7956" "膝关节滑膜良性肿瘤" 15100.87 8131.08 1 15100.87
"3507" "慢性牙周炎" 15091.14 8940.72 5 3018.228
"2697" "尿道阴道瘘" 15089.79 8118.54 1 15089.79
"2518" "宫颈阴道粘连" 15087.96 9208.75 2 7543.98
"4024" "有毒的食物中毒" 15077.73 5942.62 7 2153.96142857143
"4141" "椎间盘脱出伴脊髓病" 15076.73 12105.63 1 15076.73
"2216" "头皮蜂窝织炎" 15074.35 9543.29 1 15074.35
"1894" "声带粘连" 15069.54 11660.24 1 15069.54
"8722" "过敏性紫癜性肾炎" 15065.83 10272.04 1 15065.83
"7597" "腕关节扭伤" 15060.99 12128.75 2 7530.495
"5378" "眼睑软组织挫伤" 15059.33 9853.6 2 7529.665
"9450" "颌骨始基囊肿" 15054.16 9206.14 1 15054.16
"4554" "牙齿硬组织疾病 NOS" 15042.74 8472.58 1 15042.74
"4300" "流行性感冒伴肺炎，流行性感冒病毒被标明" 15027.82 12188.66 2 7513.91
"5424" "睾丸精原细胞瘤" 15022.11 9536.38 2 7511.055
"5736" "累及认知功能和意识特指症状和体征" 15006.73 9935.38 1 15006.73
"3981" "早熟性巨睾症" 15000.44 12755.6 1 15000.44
"9725" "髂淋巴结继发恶性肿瘤" 14995.07 9770.14 2 7497.535
"3533" "慢性结膜炎" 14991.32 10065.4 8 1873.915
"3626" "慢性风湿性心脏病" 14985.05 10506.89 6 2497.50833333333
"9561" "食管狭窄" 14979.47 9951.45 3 4993.15666666667
"5135" "皮肤纤维瘤" 14972.35 9299.05 4 3743.0875
"1021" "刀刺伤" 14968.33 9818.79 2 7484.165
"9987" "鼻血肿" 14966.05 9562.77 6 2494.34166666667
"633" "人工髋关节" 14961.91 12205.86 1 14961.91
"5260" "眶内异物" 14960.12 11674.34 2 7480.06
"8533" "踝关节囊肿" 14953.67 11139.83 2 7476.835
"8591" "躯干烧伤" 14937.14 9138.19 4 3734.285
"1304" "十二指肠肿瘤" 14929.05 9866.78 2 7464.525
"9877" "黄斑皱折" 14921.89 8618.03 2 7460.945
"1261" "化脓性大汗腺炎病" 14915.25 10573.94 4 3728.8125
"6687" "肺炎链球菌作为分类于其他章疾病的原因" 14912.53 10453.73 2 7456.265
"7796" "腹股沟错构瘤" 14909.69 9709.78 2 7454.845
"5182" "盆骨恶性肿瘤" 14903.84 11564.34 5 2980.768
"1983" "外耳道乳头状瘤" 14902.54 8656.75 5 2980.508
"9240" "韧带囊肿" 14900.32 8682.16 3 4966.77333333333
"1662" "呼吸道出血 NOS" 14894.39 9403.03 1 14894.39
"159" "上肢静脉血栓形成" 14893.68 11495.33 1 14893.68
"6206" "肘关节强硬" 14882.37 10283.3 2 7441.185
"8282" "血臌病" 14881.18 8558.81 1 14881.18
"7030" "胆固醇性胆囊息肉伴慢性胆囊炎" 14875.79 8710.9 4 3718.9475
"2367" "子宫内膜间质结节 (D26.1)" 14875.39 10346.51 1 14875.39
"2755" "带状疮疹后坐骨神经痛" 14869.82 9799.65 2 7434.91
"6073" "耳乳头骨(骨膜下)脓肿" 14867.07 9459.27 2 7433.535
"8924" "阴茎损伤" 14851.32 10062.15 3 4950.44
"1950" "外周T细胞淋巴瘤" 14841.36 9638.93 1 14841.36
"3326" "恶化劳力性心绞痛" 14836.75 6437.24 2 7418.375
"5602" "类风湿性脉管炎" 14826.38 11401.49 3 4942.12666666667
"4768" "玻璃体损伤" 14820.94 6246.19 1 14820.94
"871" "其他帕金森氏综合征" 14820.56 11015.23 4 3705.14
"1605" "后天性泌尿道特指部分缺失" 14817.79 5459.54 1 14817.79
"9911" "鼻后孔息肉" 14802.09 6445.36 1 14802.09
"9947" "鼻渊病" 14799.81 9337.64 4 3699.9525
"4742" "特指骨囊肿" 14797.9 10584.18 2 7398.95
"5406" "睡眠障碍 NOS" 14794.07 9582.43 2 7397.035
"2888" "张力失常" 14787.25 5377.96 1 14787.25
"6244" "肛管囊肿" 14779.58 10095.83 7 2111.36857142857
"1479" "双相情感障碍伴有精神病性症状的躁狂发作" 14774.3 8489.3 4 3693.575
"7877" "腺癌 NOS" 14755.2 11683.94 2 7377.6
"9567" "食管粘膜不典型增生" 14742.93 8917.29 1 14742.93
"1190" "副乳病" 14741.53 8890.62 4 3685.3825
"817" "全身性癌症" 14735.4 8998.73 2 7367.7
"4458" "溃疡性口炎" 14734.18 9266.98 4 3683.545
"218" "下肢动脉粥样硬化性坏疽" 14729.37 9995.19 1 14729.37
"4532" "牙冠周脓肿" 14716.61 7848.83 8 1839.57625
"973" "冠状动脉(静)脉栓(闭)塞" 14714.49 10664.26 1 14714.49
"3423" "慢性会厌炎" 14690.5 8814.49 3 4896.83333333333
"5164" "盆底肌痉挛综合征" 14688.2 10230.78 4 3672.05
"9966" "鼻窦脓肿" 14687.97 8587.31 3 4895.99
"4701" "特指肾盂积水" 14669.01 8000.06 7 2095.57285714286
"1074" "创伤性腕和手切断" 14662.6 9547.74 1 14662.6
"3538" "慢性肛管直肠炎" 14652.74 9035.24 4 3663.185
"6446" "肠结核" 14648.04 9052.81 2 7324.02
"1798" "囊肿型痤疮" 14646.68 8906 2 7323.34
"7615" "腕和手烧伤" 14645.9 10036.76 5 2929.18
"3885" "接触热食物油引起的烫伤" 14641.03 8963.11 6 2440.17166666667
"837" "关节渗出" 14640.15 10436.82 2 7320.075
"5591" "类风湿性关节炎伴特指器官和系统受累" 14638.8 9730 4 3659.7
"8015" "臂丛神经炎[臂丛神经痛;臂丛神经病]" 14637.56 11151.82 2 7318.78
"5060" "皮克威氏(病)综合征[肥胖-低通气综合征]" 14635.52 9226.52 1 14635.52
"7881" "腺肌瘤" 14622.87 9201.54 2 7311.435
"4182" "毛细血管瘤" 14618.83 8784.58 2 7309.415
"7341" "脊椎骨脱离" 14617.47 11227.91 3 4872.49
"484" "乳头状瘤病" 14616.91 9787.34 2 7308.455
"4846" "甲状腺结核" 14609.7 8404.47 1 14609.7
"8372" "角膜异物" 14608.38 8149.62 8 1826.0475
"290" "下肢静脉曲张合并静脉炎" 14595.93 10505.11 5 2919.186
"757" "先天性外耳囊肿" 14594.06 9206.8 4 3648.515
"3323" "息肉性胆囊炎" 14593.09 9225.16 5 2918.618
"8283" "血透后失衡综合征" 14588.9 11035.72 1 14588.9
"389" "中毒性红斑" 14577.49 8886.91 5 2915.498
"1177" "前臂裂伤" 14572.94 8106.87 3 4857.64666666667
"1852" "垂体微腺瘤" 14552.55 8882.96 3 4850.85
"710" "体液潴留" 14545.34 9408.53 1 14545.34
"8336" "视网膜动脉闭塞" 14516.49 9411.13 2 7258.245
"5799" "细菌性角膜炎" 14513.16 9189.9 6 2418.86
"5823" "结核性心内膜炎" 14483.81 9555.79 1 14483.81
"7222" "胸神经炎 NOS" 14481.91 9347.86 1 14481.91
"7596" "腕关节强硬" 14479.36 9037.33 2 7239.68
